trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
735,False,"{'a': 0.95, 'e': 0.7418307534023283}",20,9,-21.528854111868323,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
736,False,"{'a': 0.95, 'e': 0.7411597954431091}",25,16,14.839117852252395,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.95, 'e': 0.7404880963241562}",25,0,-75.68111395346718,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
738,False,"{'a': 0.95, 'e': 0.7398156567171688}",35,0,-97.21158535508121,"{0: 23, 1: 1, 2: 10, 3: 1, 4: 0}",0
739,False,"{'a': 0.95, 'e': 0.7391424772945862}",20,0,0.7358690986925617,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
740,False,"{'a': 0.95, 'e': 0.7384685587295879}",25,0,11.037694330550867,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
741,False,"{'a': 0.95, 'e': 0.7377939016960925}",20,0,-13.745591208923445,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
742,False,"{'a': 0.95, 'e': 0.7371185068687569}",20,0,-36.6135213929064,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
743,False,"{'a': 0.95, 'e': 0.7364423749229758}",20,0,-26.279541325801116,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
744,False,"{'a': 0.95, 'e': 0.7357655065348812}",25,0,-85.85949153116837,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
745,False,"{'a': 0.95, 'e': 0.7350879023813413}",20,13,14.154125015177106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.95, 'e': 0.7344095631399603}",20,0,-58.73616813226853,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
747,False,"{'a': 0.95, 'e': 0.7337304894890774}",30,0,-69.69151215029434,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
748,False,"{'a': 0.95, 'e': 0.7330506821077661}",30,0,-168.1729838918956,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 3}",0
749,False,"{'a': 0.95, 'e': 0.7323701416758338}",25,3,-110.01523492660529,"{0: 13, 1: 0, 2: 7, 3: 1, 4: 1}",1
750,False,"{'a': 0.95, 'e': 0.7316888688738209}",25,0,-99.60623812701662,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
751,False,"{'a': 0.95, 'e': 0.7310068643830001}",20,8,9.426722681459555,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.95, 'e': 0.7303241288853757}",20,0,-88.77629938808596,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
753,False,"{'a': 0.95, 'e': 0.7296406630636835}",30,3,-6.051592401643495,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 0}",1
754,False,"{'a': 0.95, 'e': 0.7289564676013889}",25,0,-78.99331879591398,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",0
755,False,"{'a': 0.95, 'e': 0.7282715431826874}",20,2,-74.27172006157356,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
756,False,"{'a': 0.95, 'e': 0.7275858904925034}",25,0,-120.06827213230838,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
757,False,"{'a': 0.95, 'e': 0.7268995102164897}",30,16,-17.08351369150777,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
758,False,"{'a': 0.95, 'e': 0.7262124030410263}",25,0,-105.6992870046326,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
759,False,"{'a': 0.95, 'e': 0.7255245696532202}",35,0,-73.2684755062972,"{0: 24, 1: 3, 2: 7, 3: 1, 4: 0}",0
760,False,"{'a': 0.95, 'e': 0.7248360107409052}",20,0,-84.33403821204337,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
761,False,"{'a': 0.95, 'e': 0.7241467269926396}",30,0,-168.97340567744249,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
762,False,"{'a': 0.95, 'e': 0.7234567190977075}",25,0,-11.463462744152515,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
763,False,"{'a': 0.95, 'e': 0.7227659877461166}",20,12,-18.47047136377075,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
764,False,"{'a': 0.95, 'e': 0.7220745336285981}",30,23,14.445762683235799,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.95, 'e': 0.7213823574366063}",20,0,-44.078079583624046,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
766,False,"{'a': 0.95, 'e': 0.720689459862317}",20,0,-86.31348668957247,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
767,False,"{'a': 0.95, 'e': 0.719995841598628}",25,2,-37.98551384727854,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 0}",1
768,False,"{'a': 0.95, 'e': 0.7193015033391573}",25,0,-47.502045741463945,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
769,False,"{'a': 0.95, 'e': 0.7186064457782433}",20,0,-22.63209724261788,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
770,False,"{'a': 0.95, 'e': 0.7179106696109434}",30,0,-109.84087407482293,"{0: 19, 1: 1, 2: 9, 3: 0, 4: 1}",0
771,False,"{'a': 0.95, 'e': 0.7172141755330337}",20,0,-65.30970215519942,"{0: 10, 1: 6, 2: 3, 3: 1, 4: 0}",0
772,False,"{'a': 0.95, 'e': 0.7165169642410081}",30,0,-56.354191350025836,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
773,False,"{'a': 0.95, 'e': 0.7158190364320782}",30,0,-44.50716804743583,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 0}",0
774,False,"{'a': 0.95, 'e': 0.7151203928041714}",20,0,-23.290475548877577,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
775,False,"{'a': 0.95, 'e': 0.7144210340559314}",25,0,-163.21381351457993,"{0: 14, 1: 1, 2: 4, 3: 5, 4: 1}",0
776,False,"{'a': 0.95, 'e': 0.7137209608867168}",20,0,-29.676047736347506,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
777,False,"{'a': 0.95, 'e': 0.7130201739966009}",20,0,-98.67880945032965,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
778,False,"{'a': 0.95, 'e': 0.7123186740863704}",25,14,-30.10890372904415,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
779,False,"{'a': 0.95, 'e': 0.7116164618575251}",20,0,-84.32034862835256,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
780,False,"{'a': 0.95, 'e': 0.7109135380122773}",25,6,-10.814989749790698,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
781,False,"{'a': 0.95, 'e': 0.7102099032535507}",20,6,-38.64890935514494,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 0}",1
782,False,"{'a': 0.95, 'e': 0.7095055582849801}",20,0,-38.666025029260595,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
783,False,"{'a': 0.95, 'e': 0.7088005038109104}",20,13,-22.43720074682476,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
784,False,"{'a': 0.95, 'e': 0.7080947405363958}",20,0,-95.06977692226,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
785,False,"{'a': 0.95, 'e': 0.7073882691671998}",20,1,-51.871753733256476,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 0}",1
786,False,"{'a': 0.95, 'e': 0.7066810904097935}",25,18,-3.0525522250878643,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.95, 'e': 0.7059732049713557}",25,0,-92.040741196639,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
788,False,"{'a': 0.95, 'e': 0.7052646135597718}",20,5,-55.11508944713616,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 1}",1
789,False,"{'a': 0.95, 'e': 0.704555316883633}",20,0,-125.38480859788667,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
790,False,"{'a': 0.95, 'e': 0.7038453156522362}",20,0,-159.21410509013015,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
791,False,"{'a': 0.95, 'e': 0.7031346105755822}",20,0,-115.37939300970564,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
792,False,"{'a': 0.95, 'e': 0.7024232023643764}",20,0,-34.65748954535951,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
793,False,"{'a': 0.95, 'e': 0.7017110917300267}",20,0,-96.13424314751103,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
794,False,"{'a': 0.95, 'e': 0.7009982793846437}",25,0,-83.90382707786468,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
795,False,"{'a': 0.95, 'e': 0.7002847660410397}",20,0,-61.226245336993244,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
796,False,"{'a': 0.95, 'e': 0.699570552412728}",20,0,-74.61162688138964,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
797,False,"{'a': 0.95, 'e': 0.6988556392139224}",25,0,-174.23227847969042,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
798,False,"{'a': 0.95, 'e': 0.6981400271595357}",20,0,-65.10097813235654,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
799,False,"{'a': 0.95, 'e': 0.69742371696518}",20,11,-20.219743287686146,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
800,False,"{'a': 0.95, 'e': 0.6967067093471655}",20,10,-21.132190497605805,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
801,False,"{'a': 0.95, 'e': 0.6959890050224996}",20,0,-72.9014647368844,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
802,False,"{'a': 0.95, 'e': 0.6952706047088868}",20,0,-67.76174889987159,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
803,False,"{'a': 0.95, 'e': 0.6945515091247272}",25,0,-106.21758766202203,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
804,False,"{'a': 0.95, 'e': 0.6938317189891162}",20,6,-23.188012003561113,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 0}",1
805,False,"{'a': 0.95, 'e': 0.6931112350218442}",25,0,-91.4368945097858,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
806,False,"{'a': 0.95, 'e': 0.6923900579433949}",25,0,-152.82882339010726,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
807,False,"{'a': 0.95, 'e': 0.6916681884749454}",25,0,-84.33896960603225,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
808,False,"{'a': 0.95, 'e': 0.6909456273383651}",20,0,-119.5980465103438,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
809,False,"{'a': 0.95, 'e': 0.6902223752562149}",30,0,-181.194507421045,"{0: 20, 1: 3, 2: 3, 3: 0, 4: 4}",0
810,False,"{'a': 0.95, 'e': 0.6894984329517471}",25,0,-213.96785117123514,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 4}",0
811,False,"{'a': 0.95, 'e': 0.6887738011489036}",20,0,-79.37526361429704,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
812,False,"{'a': 0.95, 'e': 0.6880484805723165}",20,0,-184.91155572218977,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
813,False,"{'a': 0.95, 'e': 0.6873224719473062}",20,0,-26.694588931480823,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
814,False,"{'a': 0.95, 'e': 0.6865957759998812}",20,0,-1.5095224282368678,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
815,False,"{'a': 0.95, 'e': 0.6858683934567373}",25,0,-2.2213326928303663,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
816,False,"{'a': 0.95, 'e': 0.6851403250452572}",30,0,22.395283173892782,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
817,False,"{'a': 0.95, 'e': 0.6844115714935092}",20,0,-93.45100939225347,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
818,False,"{'a': 0.95, 'e': 0.6836821335302466}",20,0,-36.570318247383746,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
819,False,"{'a': 0.95, 'e': 0.6829520118849076}",20,0,-25.357440140757852,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
820,False,"{'a': 0.95, 'e': 0.6822212072876136}",20,5,-31.33548798016223,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
821,False,"{'a': 0.95, 'e': 0.6814897204691691}",35,15,-103.68315744472929,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",1
822,False,"{'a': 0.95, 'e': 0.6807575521610609}",20,0,-102.83482064025401,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
823,False,"{'a': 0.95, 'e': 0.6800247030954574}",25,0,-47.87131822437744,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
824,False,"{'a': 0.95, 'e': 0.6792911740052073}",25,0,-56.77038907082063,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
825,False,"{'a': 0.95, 'e': 0.6785569656238399}",25,0,-32.6795464370228,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
826,False,"{'a': 0.95, 'e': 0.6778220786855633}",30,0,-80.57213588235581,"{0: 18, 1: 3, 2: 9, 3: 0, 4: 0}",0
827,False,"{'a': 0.95, 'e': 0.6770865139252646}",20,0,-20.886601124417624,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
828,False,"{'a': 0.95, 'e': 0.6763502720785085}",30,0,-123.71428444997308,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
829,False,"{'a': 0.95, 'e': 0.6756133538815365}",20,0,-132.48064614666197,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
830,False,"{'a': 0.95, 'e': 0.6748757600712672}",25,0,-34.20986599645618,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
831,False,"{'a': 0.95, 'e': 0.6741374913852938}",25,14,-20.59608439994816,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
832,False,"{'a': 0.95, 'e': 0.6733985485618852}",25,0,-20.24267775241053,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
833,False,"{'a': 0.95, 'e': 0.6726589323399843}",20,0,-167.01402029749852,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
834,False,"{'a': 0.95, 'e': 0.671918643459207}",25,0,-76.1098592380005,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
835,False,"{'a': 0.95, 'e': 0.6711776826598423}",20,11,-10.39935786350814,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
836,False,"{'a': 0.95, 'e': 0.6704360506828508}",20,0,-81.9794256489285,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
837,False,"{'a': 0.95, 'e': 0.6696937482698646}",20,2,-52.00889055005075,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
838,False,"{'a': 0.95, 'e': 0.6689507761631859}",25,0,-69.40958567441773,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
839,False,"{'a': 0.95, 'e': 0.6682071351057868}",35,0,-61.18999971222273,"{0: 29, 1: 1, 2: 3, 3: 1, 4: 1}",0
840,False,"{'a': 0.95, 'e': 0.6674628258413082}",20,0,12.658916916426833,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
841,False,"{'a': 0.95, 'e': 0.6667178491140594}",20,0,-23.002069159318413,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
842,False,"{'a': 0.95, 'e': 0.665972205669017}",35,0,-136.91389978941686,"{0: 24, 1: 3, 2: 5, 3: 1, 4: 2}",0
843,False,"{'a': 0.95, 'e': 0.6652258962518245}",20,0,-71.32721727206325,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
844,False,"{'a': 0.95, 'e': 0.6644789216087912}",25,0,-147.7998884355324,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
845,False,"{'a': 0.95, 'e': 0.6637312824868916}",25,12,-20.05226635410057,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
846,False,"{'a': 0.95, 'e': 0.662982979633765}",20,0,-155.58529980610538,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
847,False,"{'a': 0.95, 'e': 0.6622340137977137}",30,14,-38.52440150921754,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
848,False,"{'a': 0.95, 'e': 0.6614843857277041}",20,0,-29.931858707743086,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
849,False,"{'a': 0.95, 'e': 0.6607340961733636}",20,0,-41.72147783584754,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
850,False,"{'a': 0.95, 'e': 0.6599831458849822}",25,0,-203.56387187262698,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
851,False,"{'a': 0.95, 'e': 0.6592315356135099}",25,0,-60.11112658234028,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
852,False,"{'a': 0.95, 'e': 0.6584792661105568}",30,0,-104.11492351336335,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
853,False,"{'a': 0.95, 'e': 0.6577263381283927}",20,10,-35.97954851079158,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
854,False,"{'a': 0.95, 'e': 0.656972752419945}",20,0,-15.206537491347529,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
855,False,"{'a': 0.95, 'e': 0.6562185097387998}",20,0,-35.47646552576192,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
856,False,"{'a': 0.95, 'e': 0.6554636108391995}",20,0,-19.717787289803134,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
857,False,"{'a': 0.95, 'e': 0.654708056476043}",30,18,-34.03396671894357,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
858,False,"{'a': 0.95, 'e': 0.6539518474048845}",30,10,-38.22709894631459,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
859,False,"{'a': 0.95, 'e': 0.6531949843819332}",25,0,-83.37913028014064,"{0: 17, 1: 5, 2: 0, 3: 2, 4: 1}",0
860,False,"{'a': 0.95, 'e': 0.6524374681640519}",25,6,-87.76755612979022,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 1}",1
861,False,"{'a': 0.95, 'e': 0.6516792995087568}",35,5,-152.34695957659585,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",1
862,False,"{'a': 0.95, 'e': 0.6509204791742165}",20,14,11.529216823383894,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.95, 'e': 0.6501610079192514}",25,0,-134.61638417183127,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
864,False,"{'a': 0.95, 'e': 0.6494008865033324}",20,0,-25.73834506507612,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
865,False,"{'a': 0.95, 'e': 0.648640115686581}",20,9,-62.07831040079505,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
866,False,"{'a': 0.95, 'e': 0.647878696229768}",20,13,-11.2838795445509,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.95, 'e': 0.6471166288943128}",25,0,-100.93766623588886,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
868,False,"{'a': 0.95, 'e': 0.6463539144422826}",25,0,-55.34941770147726,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
869,False,"{'a': 0.95, 'e': 0.6455905536363918}",20,0,6.228056188561046,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
870,False,"{'a': 0.95, 'e': 0.6448265472400012}",30,0,-117.22857128115768,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
871,False,"{'a': 0.95, 'e': 0.6440618960171172}",25,3,-59.75628263045579,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 0}",1
872,False,"{'a': 0.95, 'e': 0.6432966007323907}",20,0,-127.51887809411478,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
873,False,"{'a': 0.95, 'e': 0.6425306621511171}",25,0,-14.470380323350954,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
874,False,"{'a': 0.95, 'e': 0.6417640810392349}",20,0,-22.903326287175528,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
875,False,"{'a': 0.95, 'e': 0.6409968581633252}",20,2,-69.6197602107728,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
876,False,"{'a': 0.95, 'e': 0.6402289942906106}",25,14,-36.90493608553418,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
877,False,"{'a': 0.95, 'e': 0.6394604901889552}",20,8,-55.39654518102836,"{0: 8, 1: 2, 2: 0, 3: 1, 4: 1}",1
878,False,"{'a': 0.95, 'e': 0.6386913466268629}",20,0,-145.09030498328076,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
879,False,"{'a': 0.95, 'e': 0.6379215643734772}",20,4,-47.99045049634244,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
880,False,"{'a': 0.95, 'e': 0.6371511441985802}",25,10,-29.79783643477421,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
881,False,"{'a': 0.95, 'e': 0.6363800868725922}",20,0,-9.917454814967844,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
882,False,"{'a': 0.95, 'e': 0.6356083931665704}",25,11,-7.796921826781576,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
883,False,"{'a': 0.95, 'e': 0.6348360638522083}",20,0,-24.988676231860126,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
884,False,"{'a': 0.95, 'e': 0.6340630997018352}",25,11,-43.79826209527941,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
885,False,"{'a': 0.95, 'e': 0.6332895014884152}",20,0,-35.31748912535525,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
886,False,"{'a': 0.95, 'e': 0.6325152699855466}",20,0,-35.51543930698779,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
887,False,"{'a': 0.95, 'e': 0.6317404059674607}",20,9,5.8682920614715535,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.95, 'e': 0.6309649102090216}",20,0,-65.13403050731701,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
889,False,"{'a': 0.95, 'e': 0.6301887834857247}",25,17,-28.195667121009453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
890,False,"{'a': 0.95, 'e': 0.6294120265736969}",20,0,-51.56277662645083,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
891,False,"{'a': 0.95, 'e': 0.628634640249695}",25,6,-53.6337020243511,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
892,False,"{'a': 0.95, 'e': 0.6278566252911052}",30,0,-79.3684661693201,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 0}",0
893,False,"{'a': 0.95, 'e': 0.6270779824759424}",20,0,-19.504727262575148,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
894,False,"{'a': 0.95, 'e': 0.6262987125828494}",20,0,-52.626089996324794,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
895,False,"{'a': 0.95, 'e': 0.6255188163910961}",20,0,-45.8071808441014,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
896,False,"{'a': 0.95, 'e': 0.6247382946805784}",25,0,-20.21163492439311,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
897,False,"{'a': 0.95, 'e': 0.6239571482318181}",25,0,-112.19113740089966,"{0: 14, 1: 8, 2: 1, 3: 0, 4: 2}",0
898,False,"{'a': 0.95, 'e': 0.6231753778259617}",30,0,-110.92854549655782,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
899,False,"{'a': 0.95, 'e': 0.6223929842447793}",25,0,-18.379615342588938,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
900,False,"{'a': 0.95, 'e': 0.6216099682706645}",30,16,-87.18519078887202,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
901,False,"{'a': 0.95, 'e': 0.6208263306866333}",20,0,-107.50150781787063,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
902,False,"{'a': 0.95, 'e': 0.620042072276323}",20,0,-69.20796858110577,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
903,False,"{'a': 0.95, 'e': 0.6192571938239922}",30,16,-25.160568241151225,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
904,False,"{'a': 0.95, 'e': 0.6184716961145192}",30,0,-113.83597900778263,"{0: 23, 1: 2, 2: 1, 3: 2, 4: 2}",0
905,False,"{'a': 0.95, 'e': 0.6176855799334017}",25,4,16.22677248590025,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.95, 'e': 0.6168988460667556}",25,0,-28.863671407976092,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
907,False,"{'a': 0.95, 'e': 0.6161114953013149}",30,15,-84.09297681851498,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 1}",1
908,False,"{'a': 0.95, 'e': 0.6153235284244302}",25,0,-141.0742450237231,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
909,False,"{'a': 0.95, 'e': 0.6145349462240683}",25,17,18.81214194811121,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.95, 'e': 0.6137457494888116}",25,11,-1.611720093641344,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
911,False,"{'a': 0.95, 'e': 0.6129559390078564}",20,0,-74.96677428257019,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
912,False,"{'a': 0.95, 'e': 0.6121655155710133}",35,22,-45.2188392609119,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
913,False,"{'a': 0.95, 'e': 0.6113744799687056}",30,11,18.668242677309067,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
914,False,"{'a': 0.95, 'e': 0.6105828329919689}",20,8,2.8964642072736604,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
915,False,"{'a': 0.95, 'e': 0.6097905754324502}",20,0,-26.31567486787548,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
916,False,"{'a': 0.95, 'e': 0.6089977080824067}",30,6,-28.07861549837902,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 0}",1
917,False,"{'a': 0.95, 'e': 0.6082042317347061}",30,6,26.32583981485188,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.95, 'e': 0.6074101471828243}",20,14,-12.04685280624135,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
